,month,hour,temp,feel_temp,humidity,windspeed,count
4632,7,22,28.7,32.574999999999996,0.65,19.0012,201.0
4633,7,23,27.880000000000003,31.819999999999997,0.61,15.001299999999999,168.0
4634,7,0,27.060000000000002,31.06,0.65,15.001299999999999,125.0
4635,7,1,26.240000000000002,30.305,0.69,12.998,102.0
4636,7,2,26.240000000000002,30.305,0.69,15.001299999999999,94.0
4637,7,3,26.240000000000002,30.305,0.69,15.001299999999999,47.0
4638,7,4,25.419999999999998,29.544999999999998,0.73,11.0014,10.0
4639,7,5,26.240000000000002,30.305,0.69,15.001299999999999,12.0
4640,7,6,25.419999999999998,29.544999999999998,0.73,11.0014,21.0
4641,7,7,26.240000000000002,30.305,0.73,11.0014,50.0
4642,7,8,27.880000000000003,31.819999999999997,0.65,15.001299999999999,118.0
4643,7,9,29.52,33.335,0.58,15.001299999999999,184.0
4644,7,10,30.34,34.089999999999996,0.6,15.001299999999999,304.0
4645,7,11,31.16,34.85,0.55,19.0012,391.0
4646,7,12,31.16,34.85,0.55,19.0012,420.0
4647,7,13,32.800000000000004,37.12,0.49,19.999499999999998,472.0
4648,7,14,32.800000000000004,37.12,0.49,23.9994,430.0
4649,7,15,33.62,37.12,0.43,19.999499999999998,324.0
4650,7,16,32.800000000000004,36.364999999999995,0.46,19.999499999999998,317.0
4651,7,17,32.800000000000004,37.12,0.49,26.0027,369.0
4652,7,18,32.800000000000004,36.364999999999995,0.46,19.999499999999998,390.0
4653,7,19,31.16,34.85,0.55,19.0012,379.0
4654,7,20,31.16,35.605,0.58,16.997899999999998,262.0
4655,7,21,30.34,34.089999999999996,0.62,15.001299999999999,207.0
4656,7,22,29.52,34.089999999999996,0.66,15.001299999999999,181.0
4657,7,23,28.7,33.335,0.74,8.9981,93.0
4658,7,0,28.7,33.335,0.74,8.9981,51.0
4659,7,1,28.7,33.335,0.74,15.001299999999999,25.0
4660,7,2,27.060000000000002,30.305,0.83,15.001299999999999,10.0
4661,7,3,27.060000000000002,30.305,0.78,12.998,7.0
4662,7,4,26.240000000000002,29.544999999999998,0.78,11.0014,4.0
4663,7,5,26.240000000000002,29.544999999999998,0.78,7.0015,17.0
4664,7,6,26.240000000000002,28.79,0.83,7.0015,105.0
4665,7,7,27.880000000000003,31.819999999999997,0.74,15.001299999999999,277.0
4666,7,8,28.7,32.574999999999996,0.7,12.998,347.0
4667,7,9,30.34,34.85,0.67,15.001299999999999,203.0
4668,7,10,31.16,35.605,0.62,12.998,130.0
4669,7,11,32.800000000000004,37.88,0.55,6.0032,141.0
4670,7,12,32.800000000000004,38.635000000000005,0.59,12.998,165.0
4671,7,13,33.62,39.395,0.56,16.997899999999998,152.0
4672,7,14,33.62,39.395,0.56,22.0028,138.0
4673,7,15,34.44,40.15,0.53,22.0028,164.0
4674,7,16,34.44,40.15,0.53,19.0012,265.0
4675,7,17,34.44,39.395,0.49,22.0028,545.0
4676,7,18,33.62,38.635000000000005,0.49,23.9994,558.0
4677,7,19,32.800000000000004,37.88,0.55,15.001299999999999,398.0
4678,7,20,31.98,37.12,0.59,15.001299999999999,323.0
4679,7,21,30.34,34.85,0.66,12.998,202.0
4680,7,22,31.16,36.364999999999995,0.66,15.001299999999999,140.0
4681,7,23,30.34,34.85,0.66,11.0014,91.0
4682,7,0,30.34,34.85,0.66,7.0015,51.0
4683,7,1,30.34,34.85,0.66,8.9981,13.0
4684,7,2,29.52,34.089999999999996,0.7,11.0014,13.0
4685,7,3,29.52,34.089999999999996,0.7,11.0014,3.0
4686,7,4,29.52,34.089999999999996,0.7,8.9981,5.0
4687,7,5,28.7,33.335,0.74,7.0015,19.0
4688,7,6,29.52,34.85,0.74,7.0015,134.0
4689,7,7,30.34,34.85,0.7,11.0014,315.0
4690,7,8,31.16,36.364999999999995,0.7,11.0014,412.0
4691,7,9,32.800000000000004,39.395,0.63,8.9981,199.0
4692,7,10,33.62,39.395,0.56,11.0014,141.0
4693,7,11,33.62,40.15,0.59,0.0,127.0
4694,7,12,34.44,40.910000000000004,0.56,6.0032,153.0
4695,7,13,35.26,41.665,0.53,7.0015,172.0
4696,7,14,35.26,40.910000000000004,0.5,12.998,152.0
4697,7,15,36.08,40.910000000000004,0.44,12.998,158.0
4698,7,16,36.9,42.425000000000004,0.42,19.999499999999998,277.0
4699,7,17,32.800000000000004,40.15,0.66,0.0,513.0
4700,7,18,32.800000000000004,40.15,0.66,8.9981,530.0
4701,7,19,31.16,37.12,0.75,12.998,388.0
4702,7,20,30.34,36.364999999999995,0.74,6.0032,277.0
4703,7,21,30.34,35.605,0.74,8.9981,241.0
4704,7,22,30.34,35.605,0.74,0.0,156.0
4705,7,23,29.52,34.85,0.79,11.0014,92.0
4706,7,0,28.7,33.335,0.84,7.0015,40.0
4707,7,1,28.7,33.335,0.84,0.0,11.0
4708,7,2,28.7,33.335,0.84,0.0,9.0
4709,7,3,28.7,33.335,0.84,7.0015,6.0
4710,7,4,27.880000000000003,31.819999999999997,0.83,0.0,4.0
4711,7,5,27.880000000000003,31.819999999999997,0.83,7.0015,23.0
4712,7,6,27.880000000000003,31.819999999999997,0.89,7.0015,116.0
4713,7,7,28.7,33.335,0.84,7.0015,303.0
4714,7,8,30.34,35.605,0.74,0.0,438.0
4715,7,9,30.34,34.85,0.7,6.0032,209.0
4716,7,10,31.16,36.364999999999995,0.7,0.0,110.0
4717,7,11,32.800000000000004,39.395,0.63,6.0032,142.0
4718,7,12,33.62,40.15,0.59,0.0,149.0
4719,7,13,34.44,40.910000000000004,0.56,12.998,120.0
4720,7,14,35.26,41.665,0.53,15.001299999999999,127.0
4721,7,15,35.26,40.910000000000004,0.5,11.0014,138.0
4722,7,16,34.44,40.910000000000004,0.56,0.0,234.0
4723,7,17,34.44,41.665,0.59,12.998,455.0
4724,7,18,34.44,41.665,0.59,15.001299999999999,497.0
4725,7,19,33.62,42.425000000000004,0.67,11.0014,382.0
4726,7,20,32.800000000000004,41.665,0.75,15.001299999999999,309.0
4727,7,21,32.800000000000004,40.15,0.66,11.0014,242.0
4728,7,22,31.98,38.635000000000005,0.7,15.001299999999999,169.0
4729,7,23,31.16,37.12,0.75,16.997899999999998,99.0
4730,7,0,31.16,37.12,0.75,12.998,42.0
4731,7,1,30.34,36.364999999999995,0.84,15.001299999999999,21.0
4732,7,2,30.34,36.364999999999995,0.84,15.001299999999999,6.0
4733,7,3,30.34,35.605,0.79,8.9981,6.0
4734,7,4,29.52,35.605,0.84,7.0015,4.0
4735,7,5,29.52,35.605,0.84,7.0015,18.0
4736,7,6,29.52,35.605,0.84,7.0015,117.0
4737,7,7,30.34,36.364999999999995,0.84,8.9981,274.0
4738,7,8,31.16,37.88,0.79,11.0014,381.0
4739,7,9,32.800000000000004,40.910000000000004,0.75,16.997899999999998,200.0
4740,7,10,33.62,43.18,0.71,15.001299999999999,78.0
4741,7,11,35.26,44.695,0.63,19.999499999999998,106.0
4742,7,12,36.08,44.695,0.56,22.0028,135.0
4743,7,13,36.08,44.695,0.56,19.999499999999998,102.0
4744,7,14,36.9,44.695,0.5,23.9994,147.0
4745,7,15,36.9,46.21,0.53,16.997899999999998,133.0
4746,7,16,37.72,46.21,0.48,19.0012,210.0
4747,7,17,37.72,45.455,0.45,19.999499999999998,414.0
4748,7,18,36.9,44.695,0.5,19.0012,382.0
4749,7,19,35.26,46.21,0.67,19.0012,284.0
4750,7,20,34.44,44.695,0.71,15.001299999999999,237.0
4751,7,21,33.62,44.695,0.75,15.001299999999999,225.0
4752,7,22,33.62,43.18,0.71,11.0014,149.0
4753,7,23,32.800000000000004,40.910000000000004,0.71,11.0014,113.0
4754,7,0,33.62,41.665,0.63,8.9981,60.0
4755,7,1,32.800000000000004,39.395,0.63,0.0,24.0
4756,7,2,31.98,40.15,0.79,8.9981,14.0
4757,7,3,31.98,39.395,0.75,7.0015,7.0
4758,7,4,31.16,37.12,0.75,7.0015,13.0
4759,7,5,30.34,35.605,0.79,7.0015,19.0
4760,7,6,31.16,37.12,0.75,6.0032,96.0
4761,7,7,32.800000000000004,40.15,0.66,7.0015,252.0
4762,7,8,34.44,42.425000000000004,0.63,11.0014,322.0
4763,7,9,35.26,44.695,0.63,6.0032,208.0
4764,7,10,36.9,46.21,0.53,6.0032,115.0
4765,7,11,36.9,44.695,0.5,7.0015,109.0
4766,7,12,38.54,47.725,0.48,11.0014,115.0
4767,7,13,38.54,49.24,0.51,11.0014,123.0
4768,7,14,39.36,50.0,0.48,19.999499999999998,101.0
4769,7,15,38.54,49.24,0.51,19.999499999999998,133.0
4770,7,16,36.9,41.665,0.39,19.999499999999998,182.0
4771,7,17,36.08,42.425000000000004,0.47,7.0015,306.0
4772,7,18,36.9,40.910000000000004,0.37,11.0014,284.0
4773,7,19,35.26,39.395,0.41,7.0015,250.0
4774,7,20,34.44,40.910000000000004,0.56,0.0,212.0
4775,7,21,33.62,40.15,0.59,6.0032,190.0
4776,7,22,34.44,39.395,0.49,6.0032,149.0
4777,7,23,32.800000000000004,39.395,0.63,12.998,103.0
4778,7,0,33.62,39.395,0.56,0.0,101.0
4779,7,1,33.62,38.635000000000005,0.52,7.0015,70.0
4780,7,2,33.62,38.635000000000005,0.52,0.0,61.0
4781,7,3,31.98,37.88,0.66,6.0032,22.0
4782,7,4,31.16,36.364999999999995,0.66,7.0015,9.0
4783,7,5,31.16,35.605,0.62,8.9981,7.0
4784,7,6,32.800000000000004,37.12,0.52,8.9981,25.0
4785,7,7,32.800000000000004,37.12,0.52,7.0015,45.0
4786,7,8,34.44,39.395,0.49,16.997899999999998,109.0
4787,7,9,34.44,39.395,0.49,11.0014,132.0
4788,7,10,35.26,39.395,0.41,15.001299999999999,198.0
4789,7,11,36.9,40.910000000000004,0.37,12.998,216.0
4790,7,12,37.72,43.18,0.37,7.0015,235.0
4791,7,13,38.54,43.94,0.38,11.0014,245.0
4792,7,14,37.72,44.695,0.42,0.0,236.0
4793,7,15,38.54,43.94,0.38,0.0,215.0
4794,7,16,38.54,43.94,0.38,8.9981,221.0
4795,7,17,38.54,43.94,0.38,8.9981,197.0
4796,7,18,37.72,43.94,0.4,15.001299999999999,196.0
4797,7,19,33.62,40.15,0.59,8.9981,217.0
4798,7,20,33.62,40.15,0.59,15.001299999999999,145.0
4799,7,21,33.62,40.15,0.59,15.001299999999999,154.0
4800,7,22,32.800000000000004,38.635000000000005,0.59,12.998,125.0
4801,7,23,32.800000000000004,38.635000000000005,0.59,7.0015,104.0
4802,7,0,32.800000000000004,38.635000000000005,0.59,7.0015,119.0
4803,7,1,31.98,37.88,0.66,7.0015,96.0
4804,7,2,32.800000000000004,39.395,0.63,6.0032,60.0
4805,7,3,32.800000000000004,39.395,0.63,6.0032,37.0
4806,7,4,31.98,37.88,0.66,7.0015,6.0
4807,7,5,31.98,37.88,0.66,6.0032,8.0
4808,7,6,32.800000000000004,39.395,0.63,6.0032,22.0
4809,7,7,32.800000000000004,38.635000000000005,0.59,8.9981,35.0
4810,7,8,33.62,39.395,0.56,19.0012,104.0
4811,7,9,33.62,39.395,0.56,26.0027,154.0
4812,7,10,35.26,40.910000000000004,0.5,22.0028,226.0
4813,7,11,34.44,40.15,0.53,16.997899999999998,243.0
4814,7,12,36.9,43.18,0.45,11.0014,246.0
4815,7,13,35.26,40.15,0.47,15.001299999999999,252.0
4816,7,14,35.26,40.910000000000004,0.5,19.0012,283.0
4817,7,15,36.9,42.425000000000004,0.42,16.997899999999998,238.0
4818,7,16,36.9,42.425000000000004,0.42,16.997899999999998,249.0
4819,7,17,36.9,41.665,0.39,7.0015,249.0
4820,7,18,36.08,40.910000000000004,0.42,11.0014,243.0
4821,7,19,35.26,40.15,0.47,11.0014,240.0
4822,7,20,34.44,39.395,0.49,11.0014,195.0
4823,7,21,32.800000000000004,39.395,0.63,8.9981,153.0
4824,7,22,31.98,37.88,0.66,0.0,98.0
4825,7,23,31.16,36.364999999999995,0.7,6.0032,50.0
4826,7,0,31.16,36.364999999999995,0.7,0.0,34.0
4827,7,1,31.16,37.12,0.75,6.0032,12.0
4828,7,2,30.34,35.605,0.79,6.0032,6.0
4829,7,3,30.34,35.605,0.79,0.0,4.0
4830,7,4,29.52,35.605,0.84,6.0032,6.0
4831,7,5,29.52,35.605,0.84,6.0032,24.0
4832,7,6,29.52,35.605,0.84,6.0032,107.0
4833,7,7,30.34,35.605,0.79,0.0,277.0
4834,7,8,31.16,37.12,0.75,0.0,387.0
4835,7,9,32.800000000000004,40.15,0.66,0.0,135.0
4836,7,10,33.62,40.15,0.59,0.0,84.0
4837,7,11,34.44,41.665,0.59,12.998,107.0
4838,7,12,34.44,41.665,0.59,12.998,67.0
4839,7,13,30.34,35.605,0.74,8.9981,78.0
4840,7,14,29.52,34.85,0.79,12.998,90.0
4841,7,15,28.7,33.335,0.84,26.0027,112.0
4842,7,16,28.7,33.335,0.84,15.001299999999999,198.0
4843,7,17,29.52,34.85,0.74,0.0,485.0
4844,7,18,30.34,35.605,0.74,6.0032,533.0
4845,7,19,30.34,34.85,0.7,6.0032,386.0
4846,7,20,29.52,34.85,0.74,8.9981,302.0
4847,7,21,28.7,33.335,0.84,0.0,194.0
4848,7,22,28.7,33.335,0.84,0.0,125.0
4849,7,23,28.7,33.335,0.84,6.0032,87.0
4850,7,0,28.7,33.335,0.79,7.0015,28.0
4851,7,1,28.7,33.335,0.79,7.0015,12.0
4852,7,2,27.880000000000003,31.819999999999997,0.89,7.0015,7.0
4853,7,3,27.880000000000003,31.819999999999997,0.89,8.9981,4.0
4854,7,4,27.880000000000003,31.819999999999997,0.88,11.0014,6.0
4855,7,5,27.060000000000002,29.544999999999998,0.89,6.0032,27.0
4856,7,6,27.880000000000003,31.819999999999997,0.83,15.001299999999999,110.0
4857,7,7,29.52,34.089999999999996,0.66,19.0012,318.0
4858,7,8,30.34,34.089999999999996,0.55,12.998,424.0
4859,7,9,31.16,34.089999999999996,0.4,15.001299999999999,187.0
4860,7,10,32.800000000000004,34.85,0.31,15.001299999999999,138.0
4861,7,11,33.62,35.605,0.3,0.0,151.0
4862,7,12,34.44,36.364999999999995,0.28,0.0,147.0
4863,7,13,34.44,36.364999999999995,0.32,19.999499999999998,182.0
4864,7,14,35.26,37.12,0.3,19.0012,147.0
4865,7,15,36.08,37.88,0.28,22.0028,163.0
4866,7,16,35.26,37.88,0.36,19.0012,254.0
4867,7,17,35.26,37.88,0.36,23.9994,537.0
4868,7,18,34.44,37.12,0.39,26.0027,546.0
4869,7,19,33.62,37.12,0.43,19.999499999999998,398.0
4870,7,20,32.800000000000004,36.364999999999995,0.46,16.997899999999998,290.0
4871,7,21,31.98,35.605,0.49,15.001299999999999,267.0
4872,7,22,31.16,34.85,0.55,8.9981,158.0
4873,7,23,31.16,35.605,0.58,7.0015,89.0
4874,7,0,31.98,35.605,0.52,11.0014,45.0
4875,7,1,31.98,35.605,0.49,12.998,10.0
4876,7,2,31.16,34.85,0.52,19.999499999999998,6.0
4877,7,3,29.52,33.335,0.58,11.0014,4.0
4878,7,4,29.52,33.335,0.51,12.998,4.0
4879,7,5,28.7,32.574999999999996,0.54,19.0012,18.0
4880,7,6,28.7,32.574999999999996,0.54,15.001299999999999,123.0
4881,7,7,29.52,33.335,0.48,16.997899999999998,347.0
4882,7,8,30.34,33.335,0.42,16.997899999999998,433.0
4883,7,9,31.16,33.335,0.35,16.997899999999998,216.0
4884,7,10,31.98,34.089999999999996,0.33,0.0,114.0
4885,7,11,32.800000000000004,34.85,0.31,0.0,136.0
4886,7,12,33.62,35.605,0.3,19.0012,169.0
4887,7,13,34.44,36.364999999999995,0.3,23.9994,180.0
4888,7,14,34.44,36.364999999999995,0.28,15.001299999999999,127.0
4889,7,15,35.26,37.12,0.26,16.997899999999998,140.0
4890,7,16,35.26,36.364999999999995,0.25,11.0014,268.0
4891,7,17,34.44,35.605,0.26,15.001299999999999,572.0
4892,7,18,33.62,35.605,0.28,7.0015,541.0
4893,7,19,32.800000000000004,34.85,0.29,6.0032,375.0
4894,7,20,31.16,34.089999999999996,0.45,15.001299999999999,294.0
4895,7,21,30.34,33.335,0.48,7.0015,245.0
4896,7,22,29.52,33.335,0.48,0.0,180.0
4897,7,23,30.34,33.335,0.45,6.0032,109.0
4898,7,0,28.7,32.574999999999996,0.51,8.9981,45.0
4899,7,1,29.52,33.335,0.51,0.0,29.0
4900,7,2,29.52,33.335,0.54,7.0015,7.0
4901,7,3,29.52,33.335,0.54,0.0,5.0
4902,7,4,28.7,32.574999999999996,0.61,7.0015,6.0
4903,7,5,28.7,32.574999999999996,0.65,7.0015,27.0
4904,7,6,28.7,32.574999999999996,0.7,6.0032,116.0
4905,7,7,29.52,34.089999999999996,0.7,11.0014,305.0
4906,7,8,30.34,34.85,0.66,11.0014,456.0
4907,7,9,31.98,37.12,0.59,12.998,210.0
4908,7,10,32.800000000000004,37.88,0.55,19.0012,116.0
4909,7,11,34.44,40.910000000000004,0.56,19.0012,154.0
4910,7,12,34.44,40.15,0.53,16.997899999999998,186.0
4911,7,13,35.26,40.15,0.47,16.997899999999998,152.0
4912,7,14,34.44,39.395,0.49,16.997899999999998,138.0
4913,7,15,35.26,40.910000000000004,0.5,12.998,146.0
4914,7,16,35.26,40.15,0.47,11.0014,256.0
4915,7,17,34.44,40.15,0.53,12.998,468.0
4916,7,18,34.44,40.910000000000004,0.56,15.001299999999999,483.0
4917,7,19,33.62,40.15,0.59,12.998,322.0
4918,7,20,32.800000000000004,39.395,0.63,12.998,270.0
4919,7,21,31.98,37.88,0.66,19.0012,196.0
4920,7,22,31.16,36.364999999999995,0.7,16.997899999999998,174.0
4921,7,23,31.16,37.12,0.75,12.998,123.0
4922,7,0,30.34,35.605,0.79,11.0014,57.0
4923,7,1,30.34,35.605,0.79,8.9981,34.0
4924,7,2,30.34,35.605,0.79,0.0,13.0
4925,7,3,30.34,35.605,0.79,0.0,11.0
4926,7,4,29.52,35.605,0.84,8.9981,6.0
4927,7,5,29.52,35.605,0.84,0.0,27.0
4928,7,6,29.52,35.605,0.84,0.0,90.0
4929,7,7,30.34,35.605,0.79,6.0032,254.0
4930,7,8,31.16,38.635000000000005,0.77,0.0,384.0
4931,7,9,35.26,40.15,0.47,16.997899999999998,179.0
4932,7,10,36.9,42.425000000000004,0.42,19.0012,106.0
4933,7,11,37.72,43.94,0.4,19.999499999999998,161.0
4934,7,12,39.36,43.18,0.31,19.0012,135.0
4935,7,13,38.54,41.665,0.31,0.0,156.0
4936,7,14,39.36,43.18,0.3,15.001299999999999,148.0
4937,7,15,39.36,43.18,0.3,16.997899999999998,169.0
4938,7,16,39.36,43.18,0.3,26.0027,233.0
4939,7,17,39.36,43.18,0.3,19.999499999999998,421.0
4940,7,18,37.72,43.18,0.37,22.0028,362.0
4941,7,19,36.9,42.425000000000004,0.42,15.001299999999999,241.0
4942,7,20,35.26,39.395,0.41,22.0028,206.0
4943,7,21,33.62,37.88,0.46,11.0014,163.0
4944,7,22,32.800000000000004,37.12,0.49,15.001299999999999,174.0
4945,7,23,31.98,35.605,0.52,7.0015,116.0
4946,7,0,31.16,34.85,0.55,12.998,133.0
4947,7,1,31.16,34.85,0.55,6.0032,90.0
4948,7,2,31.16,34.85,0.55,7.0015,42.0
4949,7,3,30.34,34.089999999999996,0.62,11.0014,43.0
4950,7,4,29.52,34.089999999999996,0.66,11.0014,10.0
4951,7,5,29.52,34.089999999999996,0.7,19.0012,13.0
4952,7,6,29.52,34.089999999999996,0.7,19.999499999999998,24.0
4953,7,7,31.16,36.364999999999995,0.66,12.998,42.0
4954,7,8,31.98,37.12,0.59,15.001299999999999,114.0
4955,7,9,33.62,37.88,0.46,19.999499999999998,174.0
4956,7,10,33.62,37.12,0.41,19.999499999999998,261.0
4957,7,11,34.44,37.12,0.36,12.998,317.0
4958,7,12,34.44,36.364999999999995,0.32,11.0014,341.0
4959,7,13,36.08,37.88,0.29,0.0,308.0
4960,7,14,36.9,39.395,0.29,0.0,305.0
4961,7,15,36.9,40.15,0.31,8.9981,302.0
4962,7,16,36.9,39.395,0.27,15.001299999999999,302.0
4963,7,17,36.9,39.395,0.29,7.0015,302.0
4964,7,18,36.08,37.88,0.28,12.998,299.0
4965,7,19,30.34,32.574999999999996,0.33,15.001299999999999,256.0
4966,7,20,33.62,37.12,0.43,8.9981,206.0
4967,7,21,32.800000000000004,37.12,0.49,11.0014,205.0
4968,7,22,31.98,35.605,0.52,7.0015,209.0
4969,7,23,31.16,34.85,0.55,6.0032,177.0
4970,7,0,31.16,34.85,0.55,6.0032,113.0
4971,7,1,30.34,34.089999999999996,0.62,6.0032,79.0
4972,7,2,30.34,34.85,0.66,6.0032,67.0
4973,7,3,30.34,34.85,0.66,0.0,50.0
4974,7,4,29.52,34.089999999999996,0.7,0.0,13.0
4975,7,5,29.52,34.089999999999996,0.69,0.0,8.0
4976,7,6,30.34,34.85,0.7,0.0,13.0
4977,7,7,30.34,34.089999999999996,0.58,8.9981,45.0
4978,7,8,31.16,34.85,0.55,15.001299999999999,142.0
4979,7,9,32.800000000000004,37.12,0.49,0.0,183.0
4980,7,10,34.44,37.12,0.36,11.0014,254.0
4981,7,11,35.26,37.12,0.28,11.0014,275.0
4982,7,12,36.9,38.635000000000005,0.25,12.998,338.0
4983,7,13,36.9,38.635000000000005,0.24,8.9981,294.0
4984,7,14,36.9,38.635000000000005,0.24,11.0014,326.0
4985,7,15,37.72,38.635000000000005,0.18,19.999499999999998,293.0
4986,7,16,37.72,38.635000000000005,0.17,19.0012,306.0
4987,7,17,37.72,38.635000000000005,0.16,11.0014,320.0
4988,7,18,35.26,39.395,0.41,19.0012,304.0
4989,7,19,32.800000000000004,37.88,0.55,22.0028,274.0
4990,7,20,32.800000000000004,37.88,0.55,22.0028,275.0
4991,7,21,31.98,37.12,0.59,19.999499999999998,164.0
4992,7,22,30.34,34.85,0.7,19.999499999999998,96.0
4993,7,23,30.34,34.85,0.66,15.001299999999999,70.0
4994,8,0,29.52,34.089999999999996,0.7,15.001299999999999,29.0
4995,8,1,29.52,34.85,0.74,12.998,17.0
4996,8,2,28.7,33.335,0.74,7.0015,11.0
4997,8,3,28.7,33.335,0.79,11.0014,4.0
4998,8,4,27.060000000000002,30.305,0.83,8.9981,4.0
4999,8,5,27.060000000000002,30.305,0.83,7.0015,26.0
5000,8,6,27.060000000000002,30.305,0.83,6.0032,100.0
5001,8,7,30.34,34.089999999999996,0.62,0.0,282.0
5002,8,8,32.800000000000004,36.364999999999995,0.43,12.998,382.0
5003,8,9,33.62,37.12,0.41,0.0,166.0
5004,8,10,35.26,37.88,0.36,11.0014,97.0
5005,8,11,36.08,38.635000000000005,0.32,11.0014,119.0
5006,8,12,36.9,40.15,0.33,16.997899999999998,168.0
5007,8,13,36.9,40.15,0.31,19.999499999999998,150.0
5008,8,14,37.72,40.910000000000004,0.29,12.998,123.0
5009,8,15,36.9,39.395,0.27,0.0,129.0
5010,8,16,36.9,39.395,0.27,0.0,231.0
5011,8,17,31.16,34.089999999999996,0.45,19.999499999999998,514.0
5012,8,18,31.98,34.85,0.43,12.998,543.0
5013,8,19,30.34,33.335,0.51,15.001299999999999,413.0
5014,8,20,29.52,34.089999999999996,0.62,15.001299999999999,305.0
5015,8,21,28.7,32.574999999999996,0.7,16.997899999999998,220.0
5016,8,22,28.7,32.574999999999996,0.7,6.0032,137.0
5017,8,23,27.880000000000003,31.819999999999997,0.74,12.998,96.0
5018,8,0,27.060000000000002,31.06,0.74,0.0,29.0
5019,8,1,27.060000000000002,31.06,0.74,7.0015,12.0
5020,8,2,27.880000000000003,31.819999999999997,0.69,0.0,8.0
5021,8,3,27.060000000000002,31.06,0.74,12.998,5.0
5022,8,4,27.060000000000002,31.06,0.74,7.0015,10.0
5023,8,5,27.060000000000002,31.06,0.74,8.9981,21.0
5024,8,6,27.880000000000003,31.819999999999997,0.69,7.0015,117.0
5025,8,7,29.52,33.335,0.61,19.0012,335.0
5026,8,8,30.34,34.089999999999996,0.58,19.0012,435.0
5027,8,9,31.98,34.85,0.46,19.999499999999998,213.0
5028,8,10,33.62,36.364999999999995,0.36,19.999499999999998,140.0
5029,8,11,34.44,36.364999999999995,0.32,27.999299999999998,128.0
5030,8,12,35.26,37.12,0.3,19.0012,157.0
5031,8,13,35.26,37.12,0.3,15.001299999999999,203.0
5032,8,14,36.9,38.635000000000005,0.25,19.0012,159.0
5033,8,15,36.9,38.635000000000005,0.25,19.0012,168.0
5034,8,16,36.9,38.635000000000005,0.25,19.0012,274.0
5035,8,17,36.9,39.395,0.27,8.9981,556.0
5036,8,18,35.26,37.88,0.34,12.998,556.0
5037,8,19,35.26,37.88,0.36,15.001299999999999,454.0
5038,8,20,33.62,37.88,0.46,16.997899999999998,288.0
5039,8,21,32.800000000000004,37.12,0.52,15.001299999999999,254.0
5040,8,22,31.98,37.12,0.59,11.0014,191.0
5041,8,23,32.800000000000004,37.12,0.49,11.0014,132.0
5042,8,0,32.800000000000004,37.12,0.49,11.0014,43.0
5043,8,1,31.98,35.605,0.52,11.0014,16.0
5044,8,2,31.98,35.605,0.49,11.0014,11.0
5045,8,3,31.16,34.85,0.55,6.0032,4.0
5046,8,4,31.16,34.85,0.52,11.0014,7.0
5047,8,5,31.16,34.85,0.55,6.0032,24.0
5048,8,6,29.52,34.089999999999996,0.66,32.9975,110.0
5049,8,7,30.34,33.335,0.51,15.001299999999999,271.0
5050,8,8,30.34,33.335,0.51,11.0014,437.0
5051,8,9,30.34,34.089999999999996,0.55,12.998,195.0
5052,8,10,30.34,34.089999999999996,0.58,6.0032,68.0
5053,8,11,30.34,34.089999999999996,0.58,7.0015,122.0
5054,8,12,31.16,34.85,0.55,8.9981,161.0
5055,8,13,31.16,35.605,0.58,15.001299999999999,144.0
5056,8,14,31.16,35.605,0.58,15.001299999999999,147.0
5057,8,15,28.7,33.335,0.79,8.9981,118.0
5058,8,16,27.880000000000003,31.819999999999997,0.79,0.0,150.0
5059,8,17,28.7,33.335,0.79,0.0,425.0
5060,8,18,28.7,33.335,0.84,0.0,492.0
5061,8,19,28.7,33.335,0.84,0.0,321.0
5062,8,20,28.7,33.335,0.84,7.0015,87.0
5063,8,21,27.880000000000003,31.819999999999997,0.89,8.9981,88.0
5064,8,22,27.880000000000003,31.819999999999997,0.89,7.0015,77.0
5065,8,23,27.880000000000003,31.819999999999997,0.89,6.0032,56.0
5066,8,0,27.880000000000003,31.819999999999997,0.89,6.0032,17.0
5067,8,1,27.060000000000002,29.544999999999998,0.94,6.0032,17.0
5068,8,2,27.060000000000002,29.544999999999998,0.94,6.0032,7.0
5069,8,3,27.060000000000002,29.544999999999998,0.94,6.0032,3.0
5070,8,4,27.880000000000003,31.819999999999997,0.89,0.0,7.0
5071,8,5,27.880000000000003,31.819999999999997,0.89,0.0,20.0
5072,8,6,27.880000000000003,31.819999999999997,0.89,19.999499999999998,97.0
5073,8,7,27.880000000000003,31.819999999999997,0.89,19.999499999999998,282.0
5074,8,8,28.7,32.574999999999996,0.82,23.9994,398.0
5075,8,9,29.52,34.85,0.74,22.0028,187.0
5076,8,10,29.52,33.335,0.71,19.999499999999998,113.0
5077,8,11,30.34,34.85,0.66,15.001299999999999,149.0
5078,8,12,31.16,35.605,0.62,15.001299999999999,205.0
5079,8,13,31.16,35.605,0.58,0.0,205.0
5080,8,14,32.800000000000004,37.88,0.55,11.0014,167.0
5081,8,15,32.800000000000004,37.88,0.55,16.997899999999998,165.0
5082,8,16,31.16,35.605,0.62,22.0028,290.0
5083,8,17,31.16,35.605,0.62,22.0028,555.0
5084,8,18,28.7,33.335,0.74,19.999499999999998,523.0
5085,8,19,28.7,33.335,0.74,19.0012,366.0
5086,8,20,28.7,33.335,0.74,12.998,286.0
5087,8,21,28.7,33.335,0.74,12.998,211.0
